Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,No,Mailed check,False,19.95,False,False,Month-to-month,1,False,False
False,False,Fiber optic,Electronic check,False,76.45,False,True,Month-to-month,14,False,False
True,False,No,Mailed check,False,24.9,False,False,Two year,72,True,False
True,False,DSL,Mailed check,False,58.85,True,True,Month-to-month,7,True,False
False,False,DSL,Mailed check,True,33.6,False,False,One year,12,False,False
False,False,DSL,Credit card (automatic),False,66.4,True,False,Month-to-month,13,True,False
True,False,No,Mailed check,False,20.0,False,False,Two year,48,True,False
True,False,Fiber optic,Electronic check,False,96.1,True,False,One year,62,False,False
True,True,Fiber optic,Credit card (automatic),False,105.4,True,False,Two year,69,False,False
True,False,No,Mailed check,False,25.4,False,False,Two year,6,True,False
True,False,No,Mailed check,True,19.35,False,False,Month-to-month,8,True,False
False,False,DSL,Credit card (automatic),True,81.5,True,True,Two year,69,False,False
False,False,DSL,Electronic check,False,55.2,False,False,Month-to-month,4,False,False
False,False,No,Bank transfer (automatic),False,25.55,False,False,Two year,71,False,False
False,False,DSL,Electronic check,False,35.75,False,False,Month-to-month,10,False,False
False,False,No,Mailed check,True,19.8,False,False,One year,10,False,False
True,False,Fiber optic,Credit card (automatic),True,112.35,True,True,One year,67,True,False
False,False,DSL,Credit card (automatic),True,82.45,True,True,Two year,68,False,False
True,False,Fiber optic,Bank transfer (automatic),True,75.75,False,False,Month-to-month,27,True,False
True,False,DSL,Credit card (automatic),True,35.8,False,False,One year,49,True,False
True,False,No,Mailed check,False,21.0,False,False,Two year,55,True,False
False,False,DSL,Electronic check,True,61.3,False,False,Month-to-month,4,False,False
True,False,Fiber optic,Credit card (automatic),True,117.15,True,True,Two year,72,False,False
False,False,No,Electronic check,False,19.1,False,False,One year,51,False,False
True,True,DSL,Electronic check,True,51.0,False,False,One year,28,True,False
False,True,Fiber optic,Electronic check,False,111.65,True,True,Two year,72,False,False
False,False,Fiber optic,Mailed check,False,95.3,True,False,Month-to-month,23,False,False
False,False,DSL,Electronic check,True,63.95,True,False,Month-to-month,43,True,False
True,False,Fiber optic,Bank transfer (automatic),False,98.05,False,True,One year,31,True,False
True,False,No,Electronic check,False,24.7,False,False,Month-to-month,34,False,False
True,False,Fiber optic,Bank transfer (automatic),False,109.8,True,True,One year,56,False,False
True,True,No,Bank transfer (automatic),False,24.85,False,False,Two year,71,False,False
False,False,No,Mailed check,False,20.0,False,False,Two year,54,False,False
True,False,No,Mailed check,False,19.9,False,False,One year,28,True,False
True,False,DSL,Credit card (automatic),True,64.2,False,False,Two year,46,False,False
True,False,Fiber optic,Electronic check,True,105.25,True,True,One year,53,True,False
False,False,DSL,Electronic check,False,81.25,False,True,One year,64,False,False
False,True,No,Electronic check,False,19.2,False,False,Month-to-month,2,False,False
True,False,No,Bank transfer (automatic),True,19.95,False,False,Two year,63,False,False
True,False,No,Credit card (automatic),True,19.45,False,False,Month-to-month,15,False,False
True,True,DSL,Bank transfer (automatic),True,84.8,True,True,Month-to-month,27,False,False
True,False,No,Bank transfer (automatic),True,20.45,False,False,Two year,39,False,False
False,False,Fiber optic,Bank transfer (automatic),True,91.25,False,False,One year,28,False,False
False,False,No,Credit card (automatic),False,19.95,False,False,Month-to-month,1,False,False
True,False,Fiber optic,Bank transfer (automatic),True,69.2,False,False,Month-to-month,7,False,False
True,False,DSL,Bank transfer (automatic),False,62.45,False,True,Month-to-month,32,True,False
False,False,No,Bank transfer (automatic),False,20.65,False,False,Month-to-month,5,False,False
True,False,No,Electronic check,False,19.7,False,False,One year,55,False,False
False,True,Fiber optic,Credit card (automatic),True,101.4,True,True,Month-to-month,67,False,False
True,False,No,Mailed check,False,19.2,False,False,Two year,52,True,False
True,False,Fiber optic,Bank transfer (automatic),False,84.2,False,False,One year,51,True,False
True,False,DSL,Credit card (automatic),True,80.7,True,True,Two year,71,False,False
False,False,DSL,Credit card (automatic),False,88.65,True,True,Two year,61,False,False
True,False,DSL,Bank transfer (automatic),True,61.4,True,False,Two year,14,True,False
False,True,Fiber optic,Bank transfer (automatic),True,108.95,True,True,Month-to-month,64,False,False
True,True,Fiber optic,Electronic check,True,84.3,True,False,Month-to-month,29,False,False
False,False,DSL,Electronic check,True,84.95,True,True,Two year,60,True,False
True,False,DSL,Bank transfer (automatic),False,79.7,False,True,Two year,70,True,False
True,False,No,Credit card (automatic),False,26.1,False,False,Two year,10,True,False
True,False,Fiber optic,Credit card (automatic),True,99.05,False,False,Two year,65,True,False
False,False,DSL,Mailed check,False,35.3,False,True,One year,7,False,False
False,False,DSL,Electronic check,True,48.6,False,False,Month-to-month,1,False,False
True,False,Fiber optic,Electronic check,True,94.8,True,False,Two year,49,False,False
True,False,DSL,Credit card (automatic),True,78.65,True,False,One year,51,False,False
True,False,DSL,Credit card (automatic),False,35.4,False,True,One year,41,True,False
True,False,DSL,Credit card (automatic),False,56.8,False,False,Month-to-month,18,False,False
True,False,Fiber optic,Electronic check,True,84.8,False,False,Month-to-month,14,True,False
False,False,DSL,Credit card (automatic),False,64.9,True,True,One year,11,False,False
False,False,DSL,Electronic check,False,59.4,False,False,One year,33,False,False
False,False,No,Bank transfer (automatic),False,19.9,False,False,One year,17,False,False
True,True,No,Credit card (automatic),False,24.7,False,False,One year,45,False,False
True,False,DSL,Credit card (automatic),False,68.75,True,True,Two year,72,True,False
False,False,Fiber optic,Credit card (automatic),False,70.35,False,False,Two year,50,True,False
False,False,No,Mailed check,True,19.75,False,False,One year,41,False,False
True,False,DSL,Credit card (automatic),True,88.85,True,True,Two year,68,True,False
True,False,No,Credit card (automatic),False,24.65,False,False,Two year,63,True,False
False,False,No,Credit card (automatic),False,24.8,False,False,One year,65,False,False
False,False,DSL,Mailed check,False,64.85,True,True,One year,15,True,False
False,False,No,Mailed check,False,20.05,False,False,Month-to-month,4,False,False
True,False,No,Mailed check,True,20.55,False,False,One year,27,True,False
True,False,Fiber optic,Bank transfer (automatic),True,103.75,True,False,Month-to-month,60,True,False
True,False,DSL,Bank transfer (automatic),True,84.8,True,True,Two year,70,False,False
False,False,DSL,Mailed check,True,60.9,False,False,Month-to-month,33,False,False
False,False,No,Mailed check,True,20.05,False,False,Month-to-month,2,False,False
True,False,No,Electronic check,True,26.2,False,False,Month-to-month,40,True,False
True,False,Fiber optic,Bank transfer (automatic),True,95.5,True,True,Month-to-month,20,True,False
False,False,DSL,Electronic check,True,71.05,False,False,Month-to-month,31,False,False
True,False,No,Credit card (automatic),False,25.55,False,False,Two year,53,True,False
False,False,No,Mailed check,False,19.05,False,False,One year,16,False,False
False,False,No,Mailed check,True,25.0,False,False,Month-to-month,1,False,False
False,True,No,Mailed check,True,20.3,False,False,Month-to-month,24,False,False
True,False,Fiber optic,Bank transfer (automatic),False,100.55,True,False,One year,71,True,False
True,False,No,Mailed check,False,19.7,False,False,Month-to-month,1,True,False
False,False,Fiber optic,Bank transfer (automatic),True,104.4,True,True,Two year,46,False,False
True,False,No,Mailed check,False,20.35,False,False,Month-to-month,2,False,False
False,False,DSL,Electronic check,True,69.95,True,True,One year,3,False,False
False,False,DSL,Electronic check,True,49.3,False,False,Month-to-month,1,False,False
False,False,No,Bank transfer (automatic),False,19.35,False,False,One year,39,True,False
True,False,No,Bank transfer (automatic),True,20.35,False,False,Two year,54,True,False
True,False,No,Mailed check,True,20.55,False,False,One year,11,False,False
True,False,No,Bank transfer (automatic),False,19.8,False,False,Two year,37,True,False
False,False,Fiber optic,Mailed check,True,102.65,True,True,Month-to-month,40,False,False
True,False,Fiber optic,Mailed check,False,74.4,False,False,Month-to-month,27,True,False
True,False,Fiber optic,Electronic check,True,99.15,True,True,Two year,72,False,False
False,False,DSL,Mailed check,False,69.5,False,True,Month-to-month,18,False,False
True,False,No,Electronic check,False,19.25,False,False,Month-to-month,1,True,False
True,False,DSL,Credit card (automatic),False,64.45,False,True,Two year,72,True,False
True,True,Fiber optic,Electronic check,True,95.05,True,False,Month-to-month,42,False,False
True,False,DSL,Bank transfer (automatic),False,60.5,False,True,Two year,60,True,False
True,False,No,Bank transfer (automatic),False,25.65,False,False,Two year,72,False,False
False,False,No,Mailed check,False,20.5,False,False,One year,63,False,False
True,False,Fiber optic,Electronic check,True,88.75,False,True,Month-to-month,22,True,False
True,False,DSL,Credit card (automatic),False,87.25,True,True,Two year,71,True,False
False,False,No,Mailed check,False,19.9,False,False,Two year,44,True,False
True,False,DSL,Electronic check,True,86.2,True,True,Month-to-month,54,True,False
True,True,Fiber optic,Bank transfer (automatic),True,116.05,True,True,Two year,72,False,False
True,False,Fiber optic,Electronic check,True,104.1,True,True,Month-to-month,47,False,False
True,False,Fiber optic,Credit card (automatic),False,91.2,True,False,One year,37,True,False
False,False,No,Mailed check,False,20.55,False,False,Two year,66,True,False
False,False,DSL,Mailed check,False,35.1,False,False,Two year,21,False,False
True,False,DSL,Electronic check,True,68.4,True,False,One year,58,False,False
True,False,Fiber optic,Credit card (automatic),True,85.2,False,False,Month-to-month,27,True,False
True,False,DSL,Mailed check,False,55.95,False,False,Month-to-month,18,True,False
True,False,DSL,Credit card (automatic),False,30.25,False,False,One year,12,True,False
False,False,DSL,Electronic check,True,54.3,False,False,Month-to-month,12,False,False
False,False,Fiber optic,Credit card (automatic),True,94.0,True,True,Month-to-month,15,False,False
False,False,No,Mailed check,False,19.8,False,False,One year,23,True,False
True,False,DSL,Mailed check,False,49.55,False,False,One year,10,True,False
True,False,Fiber optic,Bank transfer (automatic),False,83.15,False,True,One year,24,True,False
False,True,Fiber optic,Credit card (automatic),True,79.2,False,False,Two year,59,False,False
False,True,No,Bank transfer (automatic),True,20.05,False,False,Two year,64,False,False
True,False,No,Electronic check,False,20.25,False,False,Two year,42,False,False
True,False,DSL,Credit card (automatic),True,66.15,False,False,One year,64,False,False
False,False,No,Mailed check,False,20.45,False,False,Month-to-month,12,False,False
False,False,Fiber optic,Electronic check,True,89.55,True,True,Month-to-month,24,False,False
True,False,DSL,Bank transfer (automatic),False,60.0,False,False,One year,23,False,False
False,False,DSL,Mailed check,True,50.15,False,False,Month-to-month,1,False,False
True,False,DSL,Bank transfer (automatic),False,86.9,True,True,Two year,69,True,False
True,False,DSL,Bank transfer (automatic),False,40.65,False,False,Month-to-month,49,False,False
False,False,Fiber optic,Electronic check,True,89.85,False,False,One year,65,False,False
True,False,DSL,Mailed check,True,90.5,True,True,Two year,47,True,False
True,False,DSL,Credit card (automatic),True,61.3,False,True,Two year,56,True,False
False,True,DSL,Electronic check,True,44.4,True,False,Month-to-month,7,False,False
False,True,Fiber optic,Electronic check,True,72.1,False,False,Month-to-month,1,False,False
True,False,DSL,Electronic check,True,43.95,True,False,Month-to-month,46,False,False
True,False,DSL,Bank transfer (automatic),False,55.3,False,False,Two year,72,True,False
True,False,DSL,Mailed check,True,62.1,False,False,One year,17,True,False
False,False,DSL,Credit card (automatic),True,71.1,False,True,One year,58,False,False
